name,H.period,H.t,UD.period.t,H.i,UD.t.i,H.e,UD.i.e,H.five,UD.e.five,H.Shift.r,UD.five.Shift.r,H.o,UD.Shift.r.o,H.a,UD.o.a,H.n,UD.a.n,H.l,UD.n.l,H.Return,UD.l.Return
kuba-t,0.08800000000337604,0.07100000001082662,0.1939999999885913,0.08800000000337604,0.04499999999825377,0.10399999999208376,0.0629999999946449,0.07099999999627471,0.7290000000066357,0.11000000000058208,0.3260000000009313,0.08800000000337604,0.07499999999708962,0.09399999999732245,0.15099999999802094,0.04100000001199078,0.0,0.07899999999790452,0.1379999999917345,0.09499999998661224,0.32500000001164153
kuba-t,0.08000000000174623,0.07099999999627471,0.13700000000244472,0.08000000000174623,0.043000000005122274,0.08699999999953434,0.03599999999278225,0.08800000000337604,0.4879999999975553,0.10000000000582077,0.5190000000002328,0.07899999999790452,0.06900000000314321,0.07100000001082662,0.17499999998835847,0.046999999991385266,0.02599999999802094,0.07200000000011642,0.11000000000058208,0.08699999999953434,0.3130000000091968
kuba-t,0.08800000000337604,0.055000000007566996,0.16499999999359716,0.07899999999790452,0.06799999999930151,0.09599999999045394,0.03500000000349246,0.0629999999946449,0.38900000001012813,0.08400000000256114,0.35099999999511056,0.0629999999946449,0.09600000000500586,0.0639999999984866,0.14900000000488944,0.03899999998975545,0.024000000004889444,0.08800000000337604,0.1290000000008149,0.06300000000919681,1.3469999999942956
kuba-t,0.10399999999208376,0.07899999999790452,0.1270000000076834,0.08000000000174623,0.033999999999650754,0.11099999998987187,0.0650000000023283,0.05499999999301508,0.27500000000873115,0.07899999999790452,0.34400000001187436,0.0629999999946449,0.07200000000011642,0.10299999998824205,0.13800000000628643,0.04599999998754356,-0.04599999998754356,0.08699999999953434,0.125,0.11999999999534339,0.5280000000057044
kuba-t,0.08000000000174623,0.055000000007566996,0.16599999999743886,0.07099999999627471,0.029999999998835847,0.08800000000337604,0.10599999999976717,0.07099999999627471,0.3150000000023283,0.08000000000174623,0.47400000000197906,0.06300000000919681,0.03199999999196734,0.10299999998824205,0.16300000000046566,0.046000000002095476,-0.020999999993364327,0.07899999999790452,0.1319999999977881,0.08800000000337604,0.5080000000016298
kuba-t,0.08000000000174623,0.05499999999301508,0.14800000000104774,0.07899999999790452,0.017000000007101335,0.07899999999790452,0.11599999999452848,0.05499999999301508,0.2440000000060536,0.09399999999732245,0.41400000000430737,0.0639999999984866,0.0,0.11100000000442378,0.15300000000570435,0.046000000002095476,-0.029000000009546056,0.07100000001082662,0.10599999999976717,0.08800000000337604,0.2629999999917345
kuba-t,0.09599999999045394,0.0629999999946449,0.1220000000030268,0.07899999999790452,0.02800000000570435,0.07899999999790452,0.05700000000069849,0.07099999999627471,0.3899999999994179,0.11000000000058208,0.5350000000034925,0.04000000000814907,0.0,0.10499999999592546,0.5549999999930151,0.055000000007566996,0.0,0.07200000000011642,0.12299999999231659,0.07099999999627471,0.26600000000325963
kuba-t,0.07100000001082662,0.03900000000430737,0.24299999998765998,0.0629999999946449,0.01600000000325963,0.0629999999946449,0.4450000000069849,0.0639999999984866,0.16999999999825377,0.10000000000582077,0.4180000000051223,0.055000000007566996,0.03999999999359716,0.08800000000337604,0.16199999999662396,0.03999999999359716,0.0,0.07200000000011642,0.11199999999371357,0.08800000000337604,0.2480000000068685
kuba-t,0.06300000000919681,0.0629999999946449,0.11699999999837019,0.0629999999946449,0.03500000000349246,0.10399999999208376,0.13600000001315493,0.0629999999946449,0.5339999999996508,0.1259999999892898,0.2530000000115251,0.0629999999946449,0.021000000007916242,0.08799999998882413,0.1200000000098953,0.04000000000814907,0.0,0.07200000000011642,0.10399999999208376,0.0639999999984866,0.7330000000074506
kuba-t,0.07899999999790452,0.04700000000593718,0.22999999999592546,0.07099999999627471,0.017999999996391125,0.0629999999946449,0.13600000001315493,0.055000000007566996,0.1919999999954598,0.07600000000093132,0.35599999999976717,0.06400000001303852,0.030999999988125637,0.10399999999208376,0.10199999999895226,0.03900000000430737,0.0,0.07899999999790452,0.10599999999976717,0.07099999999627471,0.21300000000337604
kuba-t,0.09600000000500586,0.055000000007566996,0.09999999999126885,0.07099999999627471,0.05700000000069849,0.11200000000826549,0.036999999996623956,0.0639999999984866,0.21499999999650754,0.07800000000861473,0.34299999999348074,0.0639999999984866,0.024000000004889444,0.08699999999953434,0.1279999999969732,0.05499999999301508,-0.021999999997206032,0.07999999998719431,0.1160000000090804,0.08800000000337604,0.3179999999993015
kuba-t,0.07100000001082662,0.05499999999301508,0.16499999999359716,0.0629999999946449,0.04100000001199078,0.10399999999208376,0.07000000000698492,0.0639999999984866,0.35300000000279397,0.10800000000745058,0.2989999999990687,0.04700000000593718,0.05899999999382999,0.055000000007566996,0.1259999999892898,0.04700000000593718,0.01699999999254942,0.07899999999790452,0.11199999999371357,0.07099999999627471,0.27600000001257285
kuba-t,0.07099999999627471,0.055000000007566996,0.15699999999196734,0.055999999996856786,0.04799999999522697,0.07899999999790452,0.0590000000083819,0.04700000000593718,0.260999999998603,0.07800000000861473,0.3349999999918509,0.0629999999946449,0.06799999999930151,0.07200000000011642,0.09200000000419095,0.0629999999946449,0.02599999999802094,0.07900000001245644,0.09799999999813735,0.08799999998882413,0.2989999999990687
kuba-t,0.07099999999627471,0.04700000000593718,0.16700000000128057,0.07200000000011642,0.04899999999906868,0.08699999999953434,0.11999999999534339,0.03900000000430737,0.3709999999991851,0.09200000000419095,0.330999999991036,0.0639999999984866,0.01900000000023283,0.08100000000558794,0.1220000000030268,0.05499999999301508,0.0,0.08699999999953434,0.11999999999534339,0.08699999999953434,0.2900000000081491
kuba-t,0.07200000000011642,0.055000000007566996,0.16700000000128057,0.07899999999790452,0.05000000000291038,0.09500000000116415,0.024999999994179234,0.07099999999627471,0.33100000000558794,0.07600000000093132,0.3809999999939464,0.0629999999946449,0.036000000007334165,0.07800000000861473,0.11599999999452848,0.03299999999580905,0.0,0.07900000001245644,0.1279999999969732,0.07899999999790452,0.35299999998824205
kuba-t,0.08699999999953434,0.0639999999984866,0.14200000000710133,0.05499999999301508,0.031000000002677552,0.06300000000919681,0.07899999999790452,0.07100000001082662,0.41399999998975545,0.1319999999977881,0.4569999999948777,0.0629999999946449,0.1230000000068685,0.0629999999946449,0.2989999999990687,0.07200000000011642,0.5130000000062864,0.08699999999953434,0.11199999999371357,0.07899999999790452,0.2530000000115251
kuba-t,0.08000000000174623,0.05499999999301508,0.14100000000325963,0.07899999999790452,0.031000000002677552,0.08000000000174623,0.04200000000128057,0.055000000007566996,0.16199999999662396,0.11800000000221189,0.29599999998754356,0.06300000000919681,0.04099999999743886,0.10400000000663567,0.10899999999674037,0.03899999998975545,0.0,0.08699999999953434,0.12099999999918509,0.07899999999790452,0.28200000000651926
